mutant_id,class,method,line,mutator,F2P_transition,P2F_transition,P2P_transition,F2F_transition,exception_type_transition,exception_msg_transition,stacktrace_transition,status,num_tests_run
218,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000001111000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
219,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
220,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000001111000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
221,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
222,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000001111000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
223,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
224,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000001111000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
225,org.apache.commons.lang3.math.NumberUtils,createNumber,458,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
226,org.apache.commons.lang3.math.NumberUtils,createNumber,459,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
227,org.apache.commons.lang3.math.NumberUtils,createNumber,468,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
228,org.apache.commons.lang3.math.NumberUtils,createNumber,471,org.pitest.mutationtest.engine.gregor.mutators.experimental.ConstantReplacementMutator_CRCR_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
229,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.NegationMutator,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
230,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.NegationMutator,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
